Year_Month,Card_type,Travel_Mode,Trip
Oct-2022,Senior/Pensioner,Bus,2961033.0
Oct-2022,Adult,Ferry,325122.0
Oct-2022,CTP,Ferry,390884.0
Oct-2022,Child/Youth,Ferry,70259.0
Oct-2022,Concession,Ferry,13911.0
Oct-2022,Day Pass Child/Youth w/o SAF,Ferry,45.0
Oct-2022,Day Pass without SAF,Ferry,11.0
Oct-2022,Employee,Ferry,3867.0
Oct-2022,Free Travel,Ferry,1684.0
Oct-2022,School Student,Ferry,6787.0
Oct-2022,Senior/Pensioner,Ferry,149758.0
Oct-2022,Sgl Trip Ferry Adult,Ferry,27587.0
Oct-2022,Sgl Trip Ferry Child/Youth,Ferry,12306.0
Oct-2022,Adult,Light Rail,1019352.0
Oct-2022,CTP,Light Rail,920500.0
Oct-2022,Child/Youth,Light Rail,85426.0
Oct-2022,Concession,Light Rail,190739.0
Oct-2022,Day Pass Child/Youth w/o SAF,Light Rail,45.0
Oct-2022,Day Pass without SAF,Light Rail,40.0
Oct-2022,Employee,Light Rail,7197.0
Oct-2022,Free Travel,Light Rail,2675.0
Oct-2022,School Student,Light Rail,20003.0
Oct-2022,Senior/Pensioner,Light Rail,320637.0
Oct-2022,Sgl Trip LR Adult,Light Rail,4414.0
Oct-2022,Sgl Trip LR Child/Youth,Light Rail,1665.0
Oct-2022,Adult,Metro,642145.0
Oct-2022,CTP,Metro,408491.0
Oct-2022,Child/Youth,Metro,90128.0
Oct-2022,Concession,Metro,144844.0
Oct-2022,Day Pass without SAF,Metro,12.0
Oct-2022,Employee,Metro,8227.0
Oct-2022,Free Travel,Metro,1069.0
Oct-2022,School Student,Metro,104338.0
Oct-2022,Senior/Pensioner,Metro,109339.0
Oct-2022,Sgl Trip Rail Adult,Metro,3953.0
Oct-2022,Sgl Trip Rail Child/Youth,Metro,4472.0
Oct-2022,Adult,Train,9482179.0
Oct-2022,CTP,Train,6285173.0
Oct-2022,Child/Youth,Train,605550.0
Oct-2022,Concession,Train,1046116.0
Oct-2022,Day Pass Child/Youth w/o SAF,Train,72.0
Oct-2022,Day Pass without SAF,Train,713.0
Oct-2022,Employee,Train,132850.0
Oct-2022,Free Travel,Train,17974.0
Oct-2022,School Student,Train,661274.0
Oct-2022,Senior/Pensioner,Train,2046978.0
Oct-2022,Sgl Trip Rail Adult,Train,92735.0
Oct-2022,Sgl Trip Rail Child/Youth,Train,38905.0
Nov-2022,Adult,Bus,6474148.0
Nov-2022,Adult Single Bus Trip 1,Bus,91.0
Nov-2022,Adult Single Bus Trip 2,Bus,36.0
Nov-2022,Adult Single Bus Trip 3,Bus,22.0
Nov-2022,CTP,Bus,5249541.0
Nov-2022,Child/Youth,Bus,627975.0
Nov-2022,Child/Youth Single Bus Trip 1,Bus,1.0
Nov-2022,Child/Youth Single Bus Trip 2,Bus,3.0
Nov-2022,Child/Youth Single Bus Trip 3,Bus,1.0
Nov-2022,Concession,Bus,683684.0
Nov-2022,Day Pass Child/Youth w/o SAF,Bus,11.0
Nov-2022,Day Pass without SAF,Bus,846.0
Nov-2022,Employee,Bus,60203.0
Nov-2022,Free Travel,Bus,29299.0
Nov-2022,On Demand,Bus,21311.0
Nov-2022,School Student,Bus,1430322.0
Nov-2022,Senior/Pensioner,Bus,3198927.0
Nov-2022,Adult,Ferry,371568.0
Nov-2022,CTP,Ferry,488778.0
Nov-2022,Child/Youth,Ferry,54727.0
Nov-2022,Concession,Ferry,16325.0
Nov-2022,Day Pass Child/Youth w/o SAF,Ferry,69.0
Nov-2022,Day Pass without SAF,Ferry,21.0
Nov-2022,Employee,Ferry,4163.0
Nov-2022,Free Travel,Ferry,1842.0
Nov-2022,School Student,Ferry,10021.0
Nov-2022,Senior/Pensioner,Ferry,172226.0
Nov-2022,Sgl Trip Ferry Adult,Ferry,31619.0
Nov-2022,Sgl Trip Ferry Child/Youth,Ferry,8872.0
Nov-2022,Adult,Light Rail,1063223.0
Nov-2022,CTP,Light Rail,956717.0
Nov-2022,Child/Youth,Light Rail,66409.0
Nov-2022,Concession,Light Rail,183694.0
Nov-2022,Day Pass Child/Youth w/o SAF,Light Rail,2.0
Nov-2022,Day Pass without SAF,Light Rail,44.0
Nov-2022,Employee,Light Rail,7874.0
Nov-2022,Free Travel,Light Rail,2913.0
Nov-2022,School Student,Light Rail,28666.0
Nov-2022,Senior/Pensioner,Light Rail,331749.0
Nov-2022,Sgl Trip LR Adult,Light Rail,3875.0
Nov-2022,Sgl Trip LR Child/Youth,Light Rail,967.0
Nov-2022,Adult,Metro,604879.0
Nov-2022,CTP,Metro,386998.0
Nov-2022,Child/Youth,Metro,74878.0
Nov-2022,Concession,Metro,96744.0
Nov-2022,Day Pass without SAF,Metro,11.0
Nov-2022,Employee,Metro,7755.0
Nov-2022,Free Travel,Metro,930.0
Nov-2022,School Student,Metro,112233.0
Nov-2022,Senior/Pensioner,Metro,104597.0
Nov-2022,Sgl Trip Rail Adult,Metro,4073.0
Nov-2022,Sgl Trip Rail Child/Youth,Metro,3742.0
Nov-2022,Adult,Train,8160819.0
Nov-2022,CTP,Train,5503863.0
Nov-2022,Child/Youth,Train,443403.0
Nov-2022,Concession,Train,706517.0
Nov-2022,Day Pass Child/Youth w/o SAF,Train,137.0
Nov-2022,Day Pass without SAF,Train,629.0
Nov-2022,Employee,Train,120096.0
Nov-2022,Free Travel,Train,16005.0
Nov-2022,School Student,Train,684882.0
Nov-2022,Senior/Pensioner,Train,1762103.0
Nov-2022,Sgl Trip Rail Adult,Train,81731.0
Nov-2022,Sgl Trip Rail Child/Youth,Train,25125.0
Dec-2022,Adult,Bus,6005060.0
Dec-2022,Adult Single Bus Trip 1,Bus,89.0
Dec-2022,Adult Single Bus Trip 2,Bus,26.0
Dec-2022,Adult Single Bus Trip 3,Bus,23.0
Dec-2022,CTP,Bus,5154068.0
Dec-2022,Child/Youth,Bus,779633.0
Dec-2022,Child/Youth Single Bus Trip 1,Bus,2.0
Dec-2022,Child/Youth Single Bus Trip 2,Bus,1.0
Dec-2022,Concession,Bus,540844.0
Dec-2022,Day Pass Child/Youth w/o SAF,Bus,76.0
Dec-2022,Day Pass without SAF,Bus,875.0
Dec-2022,Employee,Bus,57600.0
Dec-2022,Free Travel,Bus,27112.0
Dec-2022,On Demand,Bus,19991.0
Dec-2022,School Student,Bus,609216.0
Dec-2022,Senior/Pensioner,Bus,3033997.0
Dec-2022,Adult,Ferry,429176.0
Dec-2022,CTP,Ferry,566889.0
Dec-2022,Child/Youth,Ferry,103735.0
Dec-2022,Concession,Ferry,17670.0
Dec-2022,Day Pass Child/Youth w/o SAF,Ferry,99.0
Dec-2022,Day Pass without SAF,Ferry,27.0
Dec-2022,Employee,Ferry,4430.0
Dec-2022,Free Travel,Ferry,1886.0
Dec-2022,School Student,Ferry,5633.0
Dec-2022,Senior/Pensioner,Ferry,168663.0
Dec-2022,Sgl Trip Ferry Adult,Ferry,40557.0
Dec-2022,Sgl Trip Ferry Child/Youth,Ferry,22256.0
Dec-2022,Adult,Light Rail,1158784.0
Dec-2022,CTP,Light Rail,1053040.0
Dec-2022,Child/Youth,Light Rail,129748.0
Dec-2022,Concession,Light Rail,102961.0
Dec-2022,Day Pass Child/Youth w/o SAF,Light Rail,195.0
Dec-2022,Day Pass without SAF,Light Rail,73.0
Dec-2022,Employee,Light Rail,8923.0
Dec-2022,Free Travel,Light Rail,2934.0
Dec-2022,School Student,Light Rail,14245.0
Dec-2022,Senior/Pensioner,Light Rail,354456.0
Dec-2022,Sgl Trip LR Adult,Light Rail,5591.0
Dec-2022,Sgl Trip LR Child/Youth,Light Rail,3115.0
Dec-2022,Adult,Metro,674886.0
Dec-2022,CTP,Metro,467954.0
Dec-2022,Child/Youth,Metro,126355.0
Dec-2022,Concession,Metro,90333.0
Dec-2022,Day Pass without SAF,Metro,13.0
Dec-2022,Employee,Metro,9087.0
Dec-2022,Free Travel,Metro,1212.0
Dec-2022,School Student,Metro,65619.0
Dec-2022,Senior/Pensioner,Metro,127601.0
Dec-2022,Sgl Trip Rail Adult,Metro,6339.0
Dec-2022,Sgl Trip Rail Child/Youth,Metro,7821.0
Dec-2022,Adult,Train,9440309.0
Dec-2022,CTP,Train,6825016.0
Dec-2022,Child/Youth,Train,801421.0
Dec-2022,Concession,Train,729352.0
Dec-2022,Day Pass Child/Youth w/o SAF,Train,90.0
Dec-2022,Day Pass without SAF,Train,958.0
Dec-2022,Employee,Train,205108.0
Dec-2022,Free Travel,Train,20288.0
Dec-2022,School Student,Train,401437.0
Dec-2022,Senior/Pensioner,Train,2128260.0
Dec-2022,Sgl Trip Rail Adult,Train,117625.0
Dec-2022,Sgl Trip Rail Child/Youth,Train,63508.0
Jan-2023,Adult,Bus,5837688.0
Jan-2023,Adult Single Bus Trip 1,Bus,118.0
Jan-2023,Adult Single Bus Trip 2,Bus,39.0
Jan-2023,Adult Single Bus Trip 3,Bus,16.0
Jan-2023,CTP,Bus,5225867.0
Jan-2023,Child/Youth,Bus,937575.0
Jan-2023,Child/Youth Single Bus Trip 1,Bus,4.0
Jan-2023,Child/Youth Single Bus Trip 3,Bus,2.0
Jan-2023,Concession,Bus,497056.0
Jan-2023,Day Pass Child/Youth w/o SAF,Bus,27.0
Jan-2023,Day Pass without SAF,Bus,843.0
Jan-2023,Employee,Bus,53044.0
Jan-2023,Free Travel,Bus,24933.0
Jan-2023,On Demand,Bus,20233.0
Jan-2023,School Student,Bus,68263.0
Jan-2023,Senior/Pensioner,Bus,2864913.0
Jan-2023,Adult,Ferry,458697.0
Jan-2023,CTP,Ferry,602638.0
Jan-2023,Child/Youth,Ferry,156183.0
Jan-2023,Concession,Ferry,16483.0
Jan-2023,Day Pass without SAF,Ferry,3.0
Jan-2023,Employee,Ferry,5006.0
Jan-2023,Free Travel,Ferry,2108.0
Jan-2023,School Student,Ferry,592.0
Jan-2023,Senior/Pensioner,Ferry,198602.0
Jan-2023,Sgl Trip Ferry Adult,Ferry,42441.0
Jan-2023,Sgl Trip Ferry Child/Youth,Ferry,27107.0
Jan-2023,Adult,Light Rail,1110981.0
Jan-2023,CTP,Light Rail,1031438.0
Jan-2023,Child/Youth,Light Rail,170987.0
Jan-2023,Concession,Light Rail,93351.0
Jan-2023,Day Pass Child/Youth w/o SAF,Light Rail,2.0
Jan-2023,Day Pass without SAF,Light Rail,40.0
Jan-2023,Employee,Light Rail,8167.0
Jan-2023,Free Travel,Light Rail,3026.0
Jan-2023,School Student,Light Rail,2246.0
Jan-2023,Senior/Pensioner,Light Rail,358571.0
Jan-2023,Sgl Trip LR Adult,Light Rail,5136.0
Jan-2023,Sgl Trip LR Child/Youth,Light Rail,3370.0
Jan-2023,Adult,Metro,616617.0
Jan-2023,CTP,Metro,415504.0
Jan-2023,Child/Youth,Metro,150281.0
Jan-2023,Concession,Metro,79385.0
Jan-2023,Day Pass without SAF,Metro,10.0
Jan-2023,Employee,Metro,7705.0
Jan-2023,Free Travel,Metro,1034.0
Jan-2023,School Student,Metro,7161.0
Jan-2023,Senior/Pensioner,Metro,117304.0
Jan-2023,Sgl Trip Rail Adult,Metro,5058.0
Jan-2023,Sgl Trip Rail Child/Youth,Metro,7938.0
Jan-2023,Adult,Train,9018713.0
Jan-2023,CTP,Train,6630220.0
Jan-2023,Child/Youth,Train,967399.0
Jan-2023,Concession,Train,663041.0
Jan-2023,Day Pass Child/Youth w/o SAF,Train,17.0
Jan-2023,Day Pass without SAF,Train,892.0
Jan-2023,Employee,Train,193986.0
Jan-2023,Free Travel,Train,18695.0
Jan-2023,School Student,Train,46014.0
Jan-2023,Senior/Pensioner,Train,2013174.0
Jan-2023,Sgl Trip Rail Adult,Train,103423.0
Jan-2023,Sgl Trip Rail Child/Youth,Train,72852.0
Feb-2023,Adult,Bus,6556480.0
Feb-2023,Adult Single Bus Trip 1,Bus,123.0
Feb-2023,Adult Single Bus Trip 2,Bus,45.0
Feb-2023,Adult Single Bus Trip 3,Bus,18.0
Feb-2023,CTP,Bus,5722372.0
Feb-2023,Child/Youth,Bus,711553.0
Feb-2023,Child/Youth Single Bus Trip 1,Bus,3.0
Feb-2023,Concession,Bus,744808.0
Feb-2023,Day Pass Child/Youth w/o SAF,Bus,17.0
Feb-2023,Day Pass without SAF,Bus,797.0
Feb-2023,Employee,Bus,56198.0
Feb-2023,Free Travel,Bus,27684.0
Feb-2023,On Demand,Bus,20943.0
Feb-2023,School Student,Bus,1649956.0
Feb-2023,Senior/Pensioner,Bus,3008755.0
Feb-2023,Adult,Ferry,372101.0
Feb-2023,CTP,Ferry,522601.0
Feb-2023,Child/Youth,Ferry,44689.0
Feb-2023,Concession,Ferry,16731.0
Feb-2023,Day Pass without SAF,Ferry,11.0
Feb-2023,Employee,Ferry,4377.0
Feb-2023,Free Travel,Ferry,1734.0
Feb-2023,School Student,Ferry,9663.0
Feb-2023,Senior/Pensioner,Ferry,177824.0
Feb-2023,Sgl Trip Ferry Adult,Ferry,29743.0
Feb-2023,Sgl Trip Ferry Child/Youth,Ferry,6722.0
Feb-2023,Adult,Light Rail,1156528.0
Feb-2023,CTP,Light Rail,1117377.0
Feb-2023,Child/Youth,Light Rail,86549.0
Feb-2023,Concession,Light Rail,227531.0
Feb-2023,Day Pass without SAF,Light Rail,49.0
Feb-2023,Employee,Light Rail,7841.0
Feb-2023,Free Travel,Light Rail,2880.0
Feb-2023,School Student,Light Rail,39837.0
Feb-2023,Senior/Pensioner,Light Rail,355797.0
Feb-2023,Sgl Trip LR Adult,Light Rail,3896.0
Feb-2023,Sgl Trip LR Child/Youth,Light Rail,919.0
Feb-2023,Adult,Metro,719458.0
Feb-2023,CTP,Metro,480110.0
Feb-2023,Child/Youth,Metro,92516.0
Feb-2023,Concession,Metro,126243.0
Feb-2023,Day Pass without SAF,Metro,15.0
Feb-2023,Employee,Metro,8932.0
Feb-2023,Free Travel,Metro,1186.0
Feb-2023,School Student,Metro,148817.0
Feb-2023,Senior/Pensioner,Metro,119054.0
Feb-2023,Sgl Trip Rail Adult,Metro,4560.0
Feb-2023,Sgl Trip Rail Child/Youth,Metro,4013.0
Feb-2023,Adult,Train,9966221.0
Feb-2023,CTP,Train,7363351.0
Feb-2023,Child/Youth,Train,588340.0
Feb-2023,Concession,Train,1028752.0
Feb-2023,Day Pass Child/Youth w/o SAF,Train,43.0
Feb-2023,Day Pass without SAF,Train,744.0
Feb-2023,Employee,Train,203824.0
Feb-2023,Free Travel,Train,21275.0
Feb-2023,School Student,Train,1020671.0
Feb-2023,Senior/Pensioner,Train,2096692.0
Feb-2023,Sgl Trip Rail Adult,Train,99920.0
Feb-2023,Sgl Trip Rail Child/Youth,Train,34769.0
Mar-2023,Adult,Bus,7519038.0
Mar-2023,Adult Single Bus Trip 1,Bus,166.0
Mar-2023,Adult Single Bus Trip 2,Bus,43.0
Mar-2023,Adult Single Bus Trip 3,Bus,35.0
Mar-2023,CTP,Bus,6535087.0
Mar-2023,Child/Youth,Bus,700890.0
Mar-2023,Child/Youth Single Bus Trip 1,Bus,2.0
Mar-2023,Child/Youth Single Bus Trip 2,Bus,1.0
Mar-2023,Child/Youth Single Bus Trip 3,Bus,4.0
Mar-2023,Concession,Bus,1124148.0
Mar-2023,Day Pass Child/Youth w/o SAF,Bus,5.0
Mar-2023,Day Pass without SAF,Bus,828.0
Mar-2023,Employee,Bus,63019.0
Mar-2023,Free Travel,Bus,31190.0
Mar-2023,On Demand,Bus,23727.0
Mar-2023,School Student,Bus,1838842.0
Mar-2023,Senior/Pensioner,Bus,3379990.0
Mar-2023,Adult,Ferry,392791.0
Mar-2023,CTP,Ferry,560673.0
Mar-2023,Child/Youth,Ferry,47928.0
Mar-2023,Concession,Ferry,20678.0
Mar-2023,Day Pass without SAF,Ferry,14.0
Mar-2023,Employee,Ferry,4107.0
Mar-2023,Free Travel,Ferry,1835.0
Mar-2023,School Student,Ferry,11554.0
Mar-2023,Senior/Pensioner,Ferry,179375.0
Mar-2023,Sgl Trip Ferry Adult,Ferry,30795.0
Mar-2023,Sgl Trip Ferry Child/Youth,Ferry,9368.0
Mar-2023,Adult,Light Rail,1263515.0
Mar-2023,CTP,Light Rail,1240900.0
Mar-2023,Child/Youth,Light Rail,79402.0
Mar-2023,Concession,Light Rail,328904.0
Mar-2023,Day Pass without SAF,Light Rail,32.0
Mar-2023,Employee,Light Rail,8668.0
Mar-2023,Free Travel,Light Rail,3118.0
Mar-2023,School Student,Light Rail,46106.0
Mar-2023,Senior/Pensioner,Light Rail,372739.0
Mar-2023,Sgl Trip LR Adult,Light Rail,3803.0
Mar-2023,Sgl Trip LR Child/Youth,Light Rail,1069.0
Mar-2023,Adult,Metro,859491.0
Mar-2023,CTP,Metro,593827.0
Mar-2023,Child/Youth,Metro,94967.0
Mar-2023,Concession,Metro,236763.0
Mar-2023,Day Pass without SAF,Metro,16.0
Mar-2023,Employee,Metro,10210.0
Mar-2023,Free Travel,Metro,1577.0
Mar-2023,School Student,Metro,173163.0
Mar-2023,Senior/Pensioner,Metro,135604.0
Mar-2023,Sgl Trip Rail Adult,Metro,4970.0
Mar-2023,Sgl Trip Rail Child/Youth,Metro,4484.0
Mar-2023,Adult,Train,11361473.0
Mar-2023,CTP,Train,8328869.0
Mar-2023,Child/Youth,Train,581902.0
Mar-2023,Concession,Train,1610377.0
Mar-2023,Day Pass Child/Youth w/o SAF,Train,35.0
Mar-2023,Day Pass without SAF,Train,753.0
Mar-2023,Employee,Train,226388.0
Mar-2023,Free Travel,Train,23917.0
Mar-2023,School Student,Train,1167751.0
Mar-2023,Senior/Pensioner,Train,2317254.0
Mar-2023,Sgl Trip Rail Adult,Train,110408.0
Mar-2023,Sgl Trip Rail Child/Youth,Train,40080.0
Apr-2023,Adult,Bus,6160543.0
Apr-2023,Adult Single Bus Trip 1,Bus,136.0
Apr-2023,Adult Single Bus Trip 2,Bus,38.0
Apr-2023,Adult Single Bus Trip 3,Bus,19.0
Apr-2023,CTP,Bus,5449786.0
Apr-2023,Child/Youth,Bus,793429.0
Apr-2023,Child/Youth Single Bus Trip 1,Bus,4.0
Apr-2023,Concession,Bus,737056.0
Apr-2023,Day Pass Child/Youth w/o SAF,Bus,10.0
Apr-2023,Day Pass without SAF,Bus,640.0
Apr-2023,Employee,Bus,52762.0
Apr-2023,Free Travel,Bus,25999.0
Apr-2023,On Demand,Bus,19879.0
Apr-2023,School Student,Bus,535317.0
Apr-2023,Senior/Pensioner,Bus,2870360.0
Apr-2023,Adult,Ferry,376680.0
Apr-2023,CTP,Ferry,505026.0
Apr-2023,Child/Youth,Ferry,105759.0
Apr-2023,Concession,Ferry,15783.0
Apr-2023,Day Pass without SAF,Ferry,10.0
Apr-2023,Employee,Ferry,3908.0
Apr-2023,Free Travel,Ferry,1571.0
Apr-2023,School Student,Ferry,3444.0
Apr-2023,Senior/Pensioner,Ferry,165124.0
Apr-2023,Sgl Trip Ferry Adult,Ferry,35373.0
Apr-2023,Sgl Trip Ferry Child/Youth,Ferry,21510.0
Apr-2023,Adult,Light Rail,1035060.0
Apr-2023,CTP,Light Rail,1001129.0
Apr-2023,Child/Youth,Light Rail,119764.0
Apr-2023,Concession,Light Rail,218283.0
Apr-2023,Day Pass Child/Youth w/o SAF,Light Rail,1.0
Apr-2023,Day Pass without SAF,Light Rail,48.0
Apr-2023,Employee,Light Rail,7343.0
Apr-2023,Free Travel,Light Rail,2502.0
Apr-2023,School Student,Light Rail,13673.0
Apr-2023,Senior/Pensioner,Light Rail,312835.0
Apr-2023,Sgl Trip LR Adult,Light Rail,3796.0
Apr-2023,Sgl Trip LR Child/Youth,Light Rail,2192.0
Apr-2023,Adult,Metro,692354.0
Apr-2023,CTP,Metro,488164.0
Apr-2023,Child/Youth,Metro,132364.0
Apr-2023,Concession,Metro,133672.0
Apr-2023,Day Pass without SAF,Metro,12.0
Apr-2023,Employee,Metro,7441.0
Apr-2023,Free Travel,Metro,1154.0
Apr-2023,School Student,Metro,52326.0
Apr-2023,Senior/Pensioner,Metro,120699.0
Apr-2023,Sgl Trip Rail Adult,Metro,4655.0
Apr-2023,Sgl Trip Rail Child/Youth,Metro,6337.0
Apr-2023,Adult,Train,9567193.0
Apr-2023,CTP,Train,7118961.0
Apr-2023,Child/Youth,Train,835400.0
Apr-2023,Concession,Train,1054815.0
Apr-2023,Day Pass Child/Youth w/o SAF,Train,17.0
Apr-2023,Day Pass without SAF,Train,724.0
Apr-2023,Employee,Train,189165.0
Apr-2023,Free Travel,Train,20247.0
Apr-2023,School Student,Train,352915.0
Apr-2023,Senior/Pensioner,Train,2045717.0
Apr-2023,Sgl Trip Rail Adult,Train,93819.0
Apr-2023,Sgl Trip Rail Child/Youth,Train,60464.0
May-2023,Adult,Bus,7183054.0
May-2023,Adult Single Bus Trip 1,Bus,122.0
May-2023,Adult Single Bus Trip 2,Bus,60.0
May-2023,Adult Single Bus Trip 3,Bus,50.0
May-2023,CTP,Bus,6225131.0
May-2023,Child/Youth,Bus,620035.0
May-2023,Child/Youth Single Bus Trip 1,Bus,4.0
May-2023,Child/Youth Single Bus Trip 2,Bus,6.0
May-2023,Concession,Bus,913933.0
May-2023,Day Pass Child/Youth w/o SAF,Bus,42.0
May-2023,Day Pass without SAF,Bus,812.0
May-2023,Employee,Bus,60831.0
May-2023,Free Travel,Bus,30606.0
May-2023,On Demand,Bus,23498.0
May-2023,School Student,Bus,1732938.0
May-2023,Senior/Pensioner,Bus,3303661.0
May-2023,Adult,Ferry,342935.0
May-2023,CTP,Ferry,476029.0
May-2023,Child/Youth,Ferry,44247.0
May-2023,Concession,Ferry,17959.0
May-2023,Day Pass Child/Youth w/o SAF,Ferry,192.0
May-2023,Day Pass without SAF,Ferry,62.0
May-2023,Employee,Ferry,4379.0
May-2023,Free Travel,Ferry,1826.0
May-2023,School Student,Ferry,10800.0
May-2023,Senior/Pensioner,Ferry,179950.0
May-2023,Sgl Trip Ferry Adult,Ferry,22430.0
May-2023,Sgl Trip Ferry Child/Youth,Ferry,7432.0
May-2023,Adult,Light Rail,1210127.0
May-2023,CTP,Light Rail,1168270.0
May-2023,Child/Youth,Light Rail,67316.0
May-2023,Concession,Light Rail,195075.0
May-2023,Day Pass Child/Youth w/o SAF,Light Rail,41.0
May-2023,Day Pass without SAF,Light Rail,44.0
May-2023,Employee,Light Rail,8635.0
May-2023,Free Travel,Light Rail,3017.0
May-2023,School Student,Light Rail,45586.0
May-2023,Senior/Pensioner,Light Rail,376123.0
May-2023,Sgl Trip LR Adult,Light Rail,3756.0
May-2023,Sgl Trip LR Child/Youth,Light Rail,1159.0
May-2023,Adult,Metro,850043.0
May-2023,CTP,Metro,591619.0
May-2023,Child/Youth,Metro,77264.0
May-2023,Concession,Metro,186032.0
May-2023,Day Pass Child/Youth w/o SAF,Metro,14.0
May-2023,Day Pass without SAF,Metro,7.0
May-2023,Employee,Metro,10185.0
May-2023,Free Travel,Metro,1470.0
May-2023,School Student,Metro,172299.0
May-2023,Senior/Pensioner,Metro,135577.0
May-2023,Sgl Trip Rail Adult,Metro,4280.0
May-2023,Sgl Trip Rail Child/Youth,Metro,4203.0
May-2023,Adult,Train,11513916.0
May-2023,CTP,Train,8499972.0
May-2023,Child/Youth,Train,541395.0
May-2023,Concession,Train,1282805.0
May-2023,Day Pass Child/Youth w/o SAF,Train,40.0
May-2023,Day Pass without SAF,Train,848.0
May-2023,Employee,Train,229190.0
May-2023,Free Travel,Train,23881.0
May-2023,School Student,Train,1169300.0
May-2023,Senior/Pensioner,Train,2363546.0
May-2023,Sgl Trip Rail Adult,Train,95421.0
May-2023,Sgl Trip Rail Child/Youth,Train,38794.0
Jun-2023,Adult,Bus,6737620.0
Jun-2023,Adult Single Bus Trip 1,Bus,122.0
Jun-2023,Adult Single Bus Trip 2,Bus,36.0
Jun-2023,Adult Single Bus Trip 3,Bus,20.0
Jun-2023,CTP,Bus,5807866.0
Jun-2023,Child/Youth,Bus,631376.0
Jun-2023,Child/Youth Single Bus Trip 1,Bus,2.0
Jun-2023,Child/Youth Single Bus Trip 2,Bus,2.0
Jun-2023,Child/Youth Single Bus Trip 3,Bus,2.0
Jun-2023,Concession,Bus,738771.0
Jun-2023,Day Pass Child/Youth w/o SAF,Bus,32.0
Jun-2023,Day Pass without SAF,Bus,795.0
Jun-2023,Employee,Bus,59092.0
Jun-2023,Free Travel,Bus,28632.0
Jun-2023,On Demand,Bus,21708.0
Jun-2023,School Student,Bus,1438756.0
Jun-2023,Senior/Pensioner,Bus,3121090.0
Jun-2023,Adult,Ferry,368793.0
Jun-2023,CTP,Ferry,525745.0
Jun-2023,Child/Youth,Ferry,81197.0
Jun-2023,Concession,Ferry,17989.0
Jun-2023,Day Pass Child/Youth w/o SAF,Ferry,180.0
Jun-2023,Day Pass without SAF,Ferry,25.0
Jun-2023,Employee,Ferry,4629.0
Jun-2023,Free Travel,Ferry,1959.0
Jun-2023,School Student,Ferry,9444.0
Jun-2023,Senior/Pensioner,Ferry,187557.0
Jun-2023,Sgl Trip Ferry Adult,Ferry,25841.0
Jun-2023,Sgl Trip Ferry Child/Youth,Ferry,15060.0
Jun-2023,Adult,Light Rail,1215247.0
Jun-2023,CTP,Light Rail,1192649.0
Jun-2023,Child/Youth,Light Rail,98239.0
Jun-2023,Concession,Light Rail,290288.0
Jun-2023,Day Pass without SAF,Light Rail,54.0
Jun-2023,Employee,Light Rail,9010.0
Jun-2023,Free Travel,Light Rail,3044.0
Jun-2023,School Student,Light Rail,36701.0
Jun-2023,Senior/Pensioner,Light Rail,378319.0
Jun-2023,Sgl Trip LR Adult,Light Rail,3976.0
Jun-2023,Sgl Trip LR Child/Youth,Light Rail,2101.0
Jun-2023,Adult,Metro,804348.0
Jun-2023,CTP,Metro,561048.0
Jun-2023,Child/Youth,Metro,97142.0
Jun-2023,Concession,Metro,127955.0
Jun-2023,Day Pass without SAF,Metro,12.0
Jun-2023,Employee,Metro,10409.0
Jun-2023,Free Travel,Metro,1396.0
Jun-2023,School Student,Metro,151260.0
Jun-2023,Senior/Pensioner,Metro,137428.0
Jun-2023,Sgl Trip Rail Adult,Metro,5053.0
Jun-2023,Sgl Trip Rail Child/Youth,Metro,5699.0
Jun-2023,Adult,Train,11125518.0
Jun-2023,CTP,Train,8362292.0
Jun-2023,Child/Youth,Train,699889.0
Jun-2023,Concession,Train,1035260.0
Jun-2023,Day Pass Child/Youth w/o SAF,Train,53.0
Jun-2023,Day Pass without SAF,Train,762.0
Jun-2023,Employee,Train,232823.0
Jun-2023,Free Travel,Train,22808.0
Jun-2023,School Student,Train,989713.0
Jun-2023,Senior/Pensioner,Train,2313958.0
Jun-2023,Sgl Trip Rail Adult,Train,98915.0
Jun-2023,Sgl Trip Rail Child/Youth,Train,55583.0
Jul-2023,Adult,Bus,6954647.0
Jul-2023,Adult Single Bus Trip 1,Bus,167.0
Jul-2023,Adult Single Bus Trip 2,Bus,58.0
Jul-2023,Adult Single Bus Trip 3,Bus,31.0
Jul-2023,CTP,Bus,5933683.0
Jul-2023,Child/Youth,Bus,862457.0
Jul-2023,Child/Youth Single Bus Trip 1,Bus,2.0
Jul-2023,Child/Youth Single Bus Trip 2,Bus,2.0
Jul-2023,Concession,Bus,704268.0
Jul-2023,Day Pass Child/Youth w/o SAF,Bus,75.0
Jul-2023,Day Pass without SAF,Bus,897.0
Jul-2023,Employee,Bus,55711.0
Jul-2023,Free Travel,Bus,28817.0
Jul-2023,On Demand,Bus,22410.0
Jul-2023,School Student,Bus,732360.0
Jul-2023,Senior/Pensioner,Bus,3144619.0
Jul-2023,Adult,Ferry,377456.0
Jul-2023,CTP,Ferry,507179.0
Jul-2023,Child/Youth,Ferry,115924.0
Jul-2023,Concession,Ferry,16318.0
Jul-2023,Day Pass without SAF,Ferry,14.0
